,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
10/30/20,,,,3661.7799666747933,276.165206919707,96075.05482640551
10/31/20,,,,3660.452044369439,266.9568774650953,96085.59107816547
11/01/20,,,,3659.165347518594,258.03604219298325,96095.79861028843
11/02/20,,,,3657.918830716766,249.3945453758902,96105.68662390736
11/03/20,,,,3656.7131166874906,241.0333121485649,96115.25357116395
11/04/20,,,,3655.547167172292,232.94519752842268,96124.50763529929
11/05/20,,,,3654.4199106494984,225.12291055840646,96133.4571787921
11/06/20,,,,3653.330286646286,217.5592364897173,96142.110476864
11/07/20,,,,3652.2772457386804,210.24703678181433,96150.47571747951
11/08/20,,,,3651.259749551555,203.17924910241481,96158.56100134604
11/09/20,,,,3650.2767707586336,196.34888732749408,96166.37434191388
11/10/20,,,,3649.3272930824874,189.74904154128555,96173.92366537623
11/11/20,,,,3648.4103112945368,183.37287803628084,96181.2168106692
11/12/20,,,,3647.5248312150516,177.21363931322952,96188.26152947173
11/13/20,,,,3646.6698697131496,171.26464408113935,96195.06548620573
11/14/20,,,,3645.844454706797,165.51928725727623,96201.63625803594
11/15/20,,,,3645.0476251628106,159.97103996716405,96207.98133487004
11/16/20,,,,3644.278431096854,154.61344954458485,96214.10811935857
11/17/20,,,,3643.5359335734406,149.4401395315788,96220.023926895
11/18/20,,,,3642.8192047059324,144.44480967844416,96225.73598561563
11/19/20,,,,3642.12732765654,139.62123594373722,96231.25143639973
11/20/20,,,,3641.459396636323,134.96327049427254,96236.57733286942
11/21/20,,,,3640.8145169051904,130.46484170512252,96241.7206413897
11/22/20,,,,3640.1918047718987,126.11995415961792,96246.68824106849
11/23/20,,,,3639.590387594054,121.92268864934735,96251.4869237566
11/24/20,,,,3639.009403778111,117.86720217415785,96256.12339404774
11/25/20,,,,3638.448002779373,113.94772794215427,96260.60426927848
11/26/20,,,,3637.9053451019927,110.15857536969963,96264.93607952831
11/27/20,,,,3637.3806022989706,106.49413008141511,96269.12526761962
11/28/20,,,,3636.8729569721568,102.9488539101799,96273.17818911767
11/29/20,,,,3636.3816027722505,99.51728489713147,96277.10111233062
11/30/20,,,,3635.9057443987986,96.19403729166518,96280.90021830954
12/01/20,,,,3635.4446124190304,92.97389328657243,96284.5814942944
12/02/20,,,,3634.9981650911527,89.85618163256215,96288.1456532763
12/03/20,,,,3634.5663131274414,86.84004038216167,96291.59364649041
12/04/20,,,,3634.148669122924,83.92278250373067,96294.92854837335
12/05/20,,,,3633.744849672159,81.1017488452798,96298.15340148256
12/06/20,,,,3633.3544753692377,78.37430813447074,96301.2712164963
12/07/20,,,,3632.977170807781,75.73785697861615,96304.2849722136
12/08/20,,,,3632.6125645809434,73.18981986467969,96307.19761555438
12/09/20,,,,3632.2602892814093,70.72764915927606,96310.01206155932
12/10/20,,,,3631.9199815013963,68.34882510867085,96312.73119338993
12/11/20,,,,3631.5912818326524,66.05085583878078,96315.35786232857
12/12/20,,,,3631.2738348664575,63.831277355173455,96317.89488777837
12/13/20,,,,3630.967289193623,61.68765354306754,96320.34505726332
12/14/20,,,,3630.671297404492,59.61757616733267,96322.71112642818
12/15/20,,,,3630.3855160889398,57.618664872489504,96324.99581903858
12/16/20,,,,3630.109605836372,55.688567182709654,96327.20182698092
12/17/20,,,,3629.8432312357263,53.82495850181577,96329.33181026246
12/18/20,,,,3629.5860608754724,52.02554211328148,96331.38839701125
12/19/20,,,,3629.3377673436116,50.28804918023142,96333.37418347616
12/20/20,,,,3629.098027227676,48.61023874544119,96335.29173402689
12/21/20,,,,3628.86652111473,46.98989773133743,96337.14358115394
12/22/20,,,,3628.642933591369,45.424840939997765,96338.93222546864
